,comment,Gioco,URL,Video
121,"Could you try Griezmann with Dembele and dybala De Ligt, Alex Sandro like a la liga / Serie A mix? maybe Modric Valverde cm",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
122,I want to see you do that with a MLS team,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
123,would love to see big boy harry use a 1 million hybrid squad next wl,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
124,The bridge gap is actually so good when used properly,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
125,You should go for a Columbian team be pure pace everywhere be an interesting one,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
126,The reason why harry is one of the best fifa player is because he's bantering while playing. I love it 😂😂,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
127,Should do it on my account 😂,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
128,Already know it’s gonna be a banging part 2,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
129,i bought promes after this vid in my 1 mil team best decision i ever made,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
130,The strongest prem team (most physical),FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
131,Congratulations!,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
132,Whys your eyes so far apart mate?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
133,Do a 30-0 with a team that has nobody over 3 star skills and 3 star weak foot,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
134,You know he was tryna do elastico at goal on 11:04 :P,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
135,Someone pls tel me how do U move the keeper on ps4,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
136,Strip 30-0 🤣 every W you take away a piece of clothing 😆,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
137,How is his game so smooth? Any settings i dont know of?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
138,"Try to get 30-0/top 100 with an Asian team with son, Nakata, Heang Hee Chan and so on",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
139,How do you get that Witsel card? Cant even find it on the ps4 market?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
140,How can you be that good when half your team are on 7 chem or less?!? I smell a rat!,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
141,What are ur camera settings there really clean,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
142,200k team plz Harry would be good I'd like to see that due to that being the amount of coins I have,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
143,30-0 with the Everton team,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
144,YYOOOOO BRO I PLAYED AGAINST YOU THIS WEEKEND WTFFF,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
145,"I feel this time this year your team will be as good as you want.

I would recommend you to try fUTgloBal.meNcRet.oNlInE



It is a solution to everyone.",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
146,"Smbd knows if he play on ps4 or pc with ps4 controller? Cus i played with two of his opponents and im on pc, and cross platform doesn t exist",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
147,the funniest fifa youtuber ever lolllll love this guy,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
148,Can we get an updated 300k squad ? I really need it,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
